Tarih(yil_ay);Saat;YukTahminPlan(MWh);PTF(TL/MWh);SMF(TL/MWh);KGUP(MWh);YAL0(MWh);YAL1(MWh);YAT0(MWh);YAT1(MWh);YAL TeslimEdilemeyenMiktar(MWh);YAT TeslimEdilemeyenMiktar(MWh);PFK Fiyat;SFK Fiyat;Column1
201802;16;36700;17998;19234;3472563;2220500;0;0;0;1298000;0;4800;4859;
201802;17;37400;17006;18200;3525501;1469567;0;0;0;662040;0;4800;4859;
201802;18;38500;16700;17000;3582234;542917;0;0;0;251863;0;4800;4859;
201802;19;38300;16290;17000;3576758;528000;0;0;0;172470;0;4800;4859;
201802;20;37600;20000;20000;3483578;658833;0;0;0;53630;0;4000;4679;
201802;21;36500;18499;18499;3381367;194000;0;0;0;39900;0;4000;4679;
201802;22;35700;17878;17878;3340037;295000;0;0;0;156000;0;4000;4679;
201802;23;34200;16919;17919;3237635;683667;0;0;0;225000;0;4000;4679;
201802;0;32500;14950;16500;2826123;2594597;0;106350;0;669882;1634;3499;6159;
201802;1;30600;7000;10000;2733886;635669;0;0;0;268731;0;3499;6159;
201802;2;29400;19649;19649;2667497;1968266;0;0;0;1126066;0;3499;6159;
201802;3;28800;17776;17776;2606682;;;;;;;3499;6159;
201802;4;28700;19649;19649;2596154;230016;0;0;0;174250;0;3500;8880;
201802;5;29100;19649;19649;2615000;405151;0;24833;0;68000;17700;3500;8880;
201802;6;30200;2999;10000;2713188;1217620;0;266817;0;417112;80907;3500;8880;
201802;7;32400;15895;16500;2917779;1248200;0;0;0;611784;0;3500;8880;
201802;8;36900;16900;18417;3220810;1829286;0;0;0;465618;0;4000;6414;
201802;9;39100;18277;19700;3431460;2393000;0;0;0;738827;0;4000;6414;
201802;10;39100;17301;18917;3475051;1942000;0;0;0;281462;0;4000;6414;
201802;11;38900;17006;18506;3474977;2206000;0;0;0;296590;0;4000;6414;
201802;12;37100;17006;18496;3413871;1185951;0;0;0;246140;0;4000;4416;
201802;13;37200;17299;18500;3420414;864000;0;0;0;266110;0;4000;4416;
201802;14;37400;17298;18500;3439736;1160000;0;0;0;300220;0;4000;4416;
201802;15;36900;17006;17100;3432646;566000;0;0;0;292060;0;4000;4416;
201802;16;37300;17299;18917;3437198;1493635;0;0;0;337707;0;4488;4498;
201802;17;37900;15849;17849;3471907;1758000;0;0;0;377647;0;4488;4498;
201802;18;38600;16500;17500;3537045;1283469;0;0;0;316581;0;4488;4498;
201802;19;38700;15850;17900;3536016;2737417;0;0;0;1221634;0;4488;4498;
201802;20;37600;17006;18201;3478609;2736800;0;0;0;1217430;0;3499;4359;
201802;21;36800;16290;18201;3353786;2696667;0;0;0;1165610;0;3499;4359;
201802;22;36200;12000;17000;3205620;3390133;0;37334;0;1269830;0;3499;4359;
201802;23;35000;9000;17000;3144775;3134350;0;131750;0;957533;2000;3499;4359;
201802;0;32400;20520;20520;3005101;2092282;0;117100;0;1180620;3500;3000;9000;
201802;1;30800;13895;15795;2787901;1486917;0;82000;0;575166;2500;3000;9000;
201802;2;29600;10000;12400;2656600;1551450;0;0;0;493044;0;3000;9000;
201802;3;28900;15278;16500;2579953;1670000;0;0;0;505576;0;3000;9000;
201802;4;28700;13455;14455;2593317;1032066;0;0;0;461330;0;3399;10000;
201802;5;29100;13455;15355;2618093;1246000;0;0;0;512906;0;3399;10000;
201802;6;30600;15999;16500;2751747;1458000;0;0;0;689440;0;3399;10000;
201802;7;32800;15999;16500;2923499;1374851;0;0;0;573997;0;3399;10000;
201802;8;36800;16000;16100;3366329;1009001;0;580683;0;196117;85603;3899;5999;
201802;9;39000;17519;18419;3587184;1216000;0;0;0;458380;0;3899;5999;
201802;10;39200;16900;18000;3624744;1175000;0;0;0;239120;0;3899;5999;
201802;11;39200;16900;18000;3650981;1128000;0;0;0;175760;0;3899;5999;
201802;12;37200;15790;16790;3475859;887000;0;110517;0;177762;0;3899;4900;
201802;13;37600;12999;14417;3345905;818000;0;0;0;194480;0;3899;4900;
201802;14;38400;17518;18000;3476524;546035;0;0;0;96597;0;3899;4900;
201802;15;38100;17519;18519;3474305;976000;0;0;0;172860;0;3899;4900;
201802;16;38400;16899;18099;3485283;1255284;0;0;0;188110;0;4000;5811;
201802;17;38500;17519;18500;3534858;1901632;0;0;0;450569;0;4000;5811;
201802;18;38600;19301;19301;3571720;904899;0;0;0;156816;0;4000;5811;
201802;19;38700;17518;19234;3534851;2383767;0;0;0;1114950;0;4000;5811;
201802;20;37800;17000;18500;3445044;1250284;0;8333;0;194457;0;3399;7200;
201802;21;36700;16000;17400;3375173;590733;0;0;0;34493;0;3399;7200;
201802;22;36100;17000;17000;3340063;431000;0;0;0;13700;0;3399;7200;
201802;23;35000;16500;17000;3242014;612482;0;216833;0;77456;4500;3399;7200;
201802;0;32200;19375;19375;3057727;930000;0;307599;0;24600;80201;2899;9814;
201802;1;30400;18221;18221;2832507;635366;0;168184;0;30960;14800;2899;9814;
201802;2;29100;16421;12400;2702950;0;0;483000;0;0;174080;2899;9814;
201802;3;28200;14950;11521;2620946;0;0;355000;0;0;10000;2899;9814;
201802;4;27900;15463;15463;2599763;0;0;11333;0;0;3000;2900;9814;
201802;5;28200;14897;14897;2610445;;;;;;;2900;9814;
201802;6;28800;16502;16502;2660931;;;;;;;2900;9814;
201802;7;29800;13922;13922;2760751;;;;;;;2900;9814;
201802;8;32700;15790;13490;2981090;425833;0;705567;0;51850;101210;3501;8814;
201802;9;35600;18222;19222;3235958;971383;0;0;0;134670;0;3501;8814;
201802;10;36700;18222;19200;3331015;949000;0;70833;0;115210;0;3501;8814;
201802;11;37100;19501;20000;3393705;477634;0;19067;0;89100;0;3501;8814;
201802;12;36100;16421;16421;3355314;;;;;;;3601;8814;
201802;13;36100;15933;15233;3347807;0;0;6667;0;0;2740;3601;8814;
201802;14;35600;16422;16422;3306927;;;;;;;3601;8814;
201802;15;35000;15934;15934;3239327;;;;;;;3601;8814;
201802;16;34800;16500;16500;3229641;;;;;;;3999;8814;
201802;17;35200;15933;13480;3271323;0;0;424417;0;0;19530;3999;8814;
201802;18;36600;18298;12500;3382578;0;0;1013534;0;0;148429;3999;8814;
201802;19;36700;18298;18298;3382995;293183;0;25000;0;14200;0;3999;8814;
201802;20;35800;20164;20164;3275219;;;;;;;3200;8414;
201802;21;34500;16499;16499;3190161;;;;;;;3200;8414;
201802;22;34100;16500;16500;3152296;;;;;;;3200;8414;
201802;23;32800;16421;12501;3060761;0;0;150451;0;0;42792;3200;8414;
201802;0;31100;20431;20331;2902425;876015;0;1042399;0;60270;77799;2899;10500;
201802;1;28900;18500;18500;2683288;809951;0;323333;0;13250;56504;2899;10500;
201802;2;27300;14897;17000;2535351;846302;0;130317;0;136632;4823;2899;10500;
201802;3;26500;14534;16520;2443393;1178684;0;0;0;115782;0;2899;10500;
201802;4;26200;12149;14248;2414909;683000;0;0;0;66951;0;2899;14913;
201802;5;26100;12149;14600;2407507;733000;0;0;0;48108;0;2899;14913;
201802;6;26300;13243;15342;2430243;747000;0;0;0;125712;0;2899;14913;
201802;7;25900;15263;16917;2426333;796750;0;0;0;64222;0;2899;14913;
201802;8;25800;17879;17900;2471365;601835;0;0;0;49982;0;3401;15000;
201802;9;27300;21080;21080;2589134;650000;0;13333;0;118000;0;3401;15000;
201802;10;28200;17994;19400;2697974;678117;0;0;0;96010;0;3401;15000;
201802;11;29300;17500;17800;2772813;286833;0;26833;0;36654;0;3401;15000;
201802;12;29100;16000;15900;2729902;0;0;212250;0;0;62934;3578;13945;
201802;13;29600;17994;16000;2733992;20833;0;520000;0;0;142101;3578;13945;
201802;14;29500;17994;12500;2714344;0;0;705000;0;0;159148;3578;13945;
201802;15;29500;17998;11400;2709759;0;0;1385216;0;0;191487;3578;13945;
201802;16;30000;12501;10350;2775893;0;0;2107833;0;0;170170;3600;8499;
201802;17;31100;13000;11200;2881103;0;0;1505000;0;0;77360;3600;8499;
201802;18;33200;20480;12500;3093625;0;0;1534716;0;0;192705;3600;8499;
201802;19;34100;20348;20348;3155172;;;;;;;3600;8499;
201802;20;33700;18221;18221;3109771;344633;0;0;0;120960;0;3501;8499;
201802;21;32900;17500;17500;3039987;;;;;;;3501;8499;
201802;22;32600;17852;13232;3016377;0;0;482467;0;0;168740;3501;8499;
201802;23;31500;16450;13232;2896049;0;0;614835;0;0;174940;3501;8499;
201802;0;29600;21000;13421;2779385;0;0;544768;0;0;41923;4199;9500;
201802;1;27800;14415;11300;2571032;0;0;749001;0;0;307329;4199;9500;
201802;2;26600;12150;8000;2489349;0;0;1228000;0;0;477514;4199;9500;
201802;3;26000;12150;9501;2449641;0;0;1381333;0;0;724843;4199;9500;
201802;4;25900;13500;9500;2441625;0;0;1525000;0;0;671929;4199;10900;
201802;5;26500;15182;9821;2446079;0;0;1516000;0;0;617404;4199;10900;
201802;6;27800;20182;11521;2540269;0;0;1343284;0;0;426614;4199;10900;
201802;7;30900;17500;12828;2793162;0;0;384000;0;0;117950;4199;10900;
201802;8;35600;16799;17126;3194273;796900;0;418733;0;111631;87649;4999;5699;
201802;9;38200;21559;22659;3450521;1030149;0;0;0;254660;0;4999;5699;
201802;10;38700;21479;21479;3495385;243116;0;53167;0;35189;0;4999;5699;
201802;11;39200;20503;20903;3553604;420267;0;49583;0;65966;0;4999;5699;
201802;12;37500;17999;15999;3362056;0;0;169250;0;0;105610;4459;4789;
201802;13;37800;17071;14000;3408345;0;0;270000;0;0;10000;4459;4789;
201802;14;38400;18402;18402;3429667;;;;;;;4459;4789;
201802;15;38200;18401;18401;3425252;;;;;;;4459;4789;
201802;16;38600;20480;20480;3502771;;;;;;;4499;5251;
201802;17;38600;18401;13590;3528127;0;0;758417;0;0;117163;4499;5251;
201802;18;38700;18401;14400;3579805;0;0;235667;0;0;19400;4499;5251;
201802;19;38700;16800;14000;3575458;0;0;33333;0;0;;4499;5251;
201802;20;37800;17191;17191;3486888;;;;;;;4399;4800;
201802;21;36600;16896;16896;3383768;;;;;;;4399;4800;
201802;22;36100;16800;14400;3333461;0;0;16534;0;0;5167;4399;4800;
201802;23;34800;16799;14000;3213578;0;0;74667;0;0;4167;4399;4800;
201802;0;32900;18500;18500;3010903;185016;0;124050;0;420;0;4199;6500;
201802;1;30900;17190;17190;2776417;;;;;;;4199;6500;
201802;2;29500;16998;17800;2647805;1146367;0;0;0;622414;0;4199;6500;
201802;3;28800;17190;18000;2596903;1928000;0;0;0;1114380;0;4199;6500;
201802;4;28700;17190;17888;2591147;1001166;0;0;0;311070;0;4199;7506;
201802;5;29100;17191;17888;2602040;894000;0;0;0;200800;0;4199;7506;
201802;6;30400;18375;18375;2714231;;;;;;;4199;7506;
201802;7;32700;17191;17888;2954591;687000;0;0;0;178790;0;4199;7506;
201802;8;36400;19994;19994;3378882;814165;0;592116;0;162580;46123;4999;5899;
201802;9;38800;21585;21600;3638309;408351;0;99250;0;69822;490;4999;5899;
201802;10;38900;21644;21700;3657550;203600;0;0;0;37100;0;4999;5899;
201802;11;39000;21587;21600;3663485;442833;0;44333;0;134806;0;4999;5899;
201802;12;37300;17995;18000;3480998;139067;0;0;0;6390;0;4300;4900;
201802;13;37400;18299;19299;3452993;766681;0;0;0;82799;0;4300;4900;
201802;14;37900;19018;21510;3486808;2077066;0;0;0;437719;0;4300;4900;
201802;15;37900;18299;19917;3489530;1657000;0;0;0;326705;0;4300;4900;
201802;16;38400;18902;20417;3483398;1719917;0;0;0;377956;0;4499;5500;
201802;17;38800;18901;20401;3563247;1399166;0;0;0;307339;0;4499;5500;
201802;18;39000;18901;19400;3599428;894250;0;0;0;370293;0;4499;5500;
201802;19;39000;16899;17811;3552370;1163000;0;0;0;333980;0;4499;5500;
201802;20;38100;18901;19018;3455570;1498833;0;30000;0;354090;0;4399;4998;
201802;21;36900;18689;19020;3356808;1021250;0;0;0;349440;0;4399;4998;
201802;22;36100;17500;18411;3307219;955184;0;0;0;261818;0;4399;4998;
201802;23;35100;16999;18417;3178984;1754000;0;0;0;280032;0;4399;4998;
201802;0;32600;18500;18500;3003502;1105400;0;207583;0;27030;0;4200;4100;
201802;1;30500;17373;17900;2776745;500133;0;0;0;83350;0;4200;4100;
201802;2;29500;10000;11417;2690616;567833;0;0;0;66910;0;4200;4100;
201802;3;28800;14290;14800;2640396;274000;0;0;0;149400;0;4200;4100;
201802;4;28700;16000;16500;2622238;515000;0;0;0;153200;0;3900;4200;
201802;5;29100;17290;17800;2640978;770000;0;0;0;264660;0;3900;4200;
201802;6;30400;17650;17900;2755949;476000;0;0;0;357000;0;3900;4200;
201802;7;32700;18901;18901;2966783;946000;0;0;0;457460;0;3900;4200;
201802;8;36400;18901;15853;3407556;321866;0;677151;0;0;23463;3459;5800;
201802;9;38800;21601;22100;3643477;381000;0;0;0;181670;0;3459;5800;
201802;10;38900;21574;22000;3673638;381000;0;55000;0;174970;0;3459;5800;
201802;11;39000;21508;22000;3660929;603000;0;0;0;307530;0;3459;5800;
201802;12;37300;17500;18000;3471800;578466;0;0;0;126130;0;4600;4860;
201802;13;37400;17998;18990;3468361;790184;0;0;0;111770;0;4600;4860;
201802;14;37900;18499;20411;3507709;1640017;0;0;0;380843;0;4600;4860;
201802;15;37900;19000;20500;3481112;1406000;0;0;0;361176;0;4600;4860;
201802;16;38400;20863;21863;3491249;1251985;0;0;0;559619;0;4700;4701;
201802;17;38800;18901;20401;3546346;1075818;0;0;0;274211;0;4700;4701;
201802;18;39000;17518;18000;3562505;794333;0;0;0;317620;0;4700;4701;
201802;19;39000;17373;18288;3555753;1076632;0;0;0;335200;0;4700;4701;
201802;20;38100;19995;19995;3463119;465750;0;0;0;43800;0;4400;4289;
201802;21;36900;16900;17700;3355765;554400;0;0;0;222167;0;4400;4289;
201802;22;36000;16702;17900;3311338;526015;0;0;0;137466;0;4400;4289;
201802;23;35000;16699;17699;3193798;1292000;0;95500;0;267000;0;4400;4289;
201802;0;32000;17500;17800;3015112;653300;0;136334;0;166100;0;3459;4379;
201802;1;30400;17649;17649;2767268;;;;;;;3459;4379;
201802;2;29300;16899;16899;2646997;;;;;;;3459;4379;
201802;3;28800;15602;15602;2586776;;;;;;;3459;4379;
201802;4;28600;15895;15895;2580433;;;;;;;3600;4414;
201802;5;29000;16899;16899;2607079;;;;;;;3600;4414;
201802;6;30300;17800;17800;2743586;432500;0;0;0;218030;0;3600;4414;
201802;7;32600;18841;18841;2963946;541000;0;0;0;70490;0;3600;4414;
201802;8;36700;18840;14500;3351726;803017;0;1131037;0;163990;139600;3699;5800;
201802;9;39200;21509;22000;3551262;433517;0;0;0;142414;0;3699;5800;
201802;10;39500;21568;21568;3579070;0;0;58333;0;0;;3699;5800;
201802;11;39500;21569;22069;3590301;370000;0;11500;0;177070;0;3699;5800;
201802;12;37700;17501;18001;3413845;582500;0;116000;0;90530;0;3699;4300;
201802;13;38200;18298;18400;3416990;217200;0;0;0;37600;0;3699;4300;
201802;14;39000;18841;19841;3440937;627000;0;0;0;127800;0;3699;4300;
201802;15;38900;20321;21300;3436429;626332;0;0;0;189983;0;3699;4300;
201802;16;39200;21564;21564;3483513;61000;0;48767;0;23430;0;4588;4641;
201802;17;39100;21521;22000;3537390;122000;0;0;0;32480;0;4588;4641;
201802;18;39100;21527;21527;3582436;109183;0;90500;0;7670;0;4588;4641;
201802;19;39000;19995;19995;3600760;0;0;65583;0;0;;4588;4641;
201802;20;38000;20502;20600;3511025;730917;0;18416;0;321450;0;3588;4001;
201802;21;36800;17519;18400;3398633;703000;0;0;0;90620;0;3588;4001;
201802;22;36300;16900;17400;3361855;806000;0;132500;0;170390;0;3588;4001;
201802;23;35200;16899;17000;3242301;1008750;0;62000;0;85443;2430;3588;4001;
201802;0;31900;18701;18701;3022793;287000;0;115000;0;43500;2000;3299;3959;
201802;1;30300;17750;18200;2814237;513000;0;0;0;126140;0;3299;3959;
201802;2;29300;17302;17400;2698362;592000;0;0;0;216650;0;3299;3959;
201802;3;28800;17302;14253;2638052;0;0;316317;0;0;36123;3299;3959;
201802;4;28600;17302;17302;2624548;;;;;;;3299;4000;
201802;5;29000;17302;14253;2654955;0;0;353332;0;0;33853;3299;4000;
201802;6;30300;18002;12500;2791146;0;0;997850;0;0;186643;3299;4000;
201802;7;32600;17650;15000;2971414;0;0;348549;0;0;35150;3299;4000;
201802;8;36700;19301;14300;3345822;188201;0;926565;0;40680;94092;3459;5700;
201802;9;39200;21510;21510;3543264;138000;0;110833;0;29670;0;3459;5700;
201802;10;39500;21479;18453;3601340;0;0;547667;0;0;28254;3459;5700;
201802;11;39500;21479;15000;3593107;0;0;1085184;0;0;110129;3459;5700;
201802;12;37300;17498;12721;3388615;0;0;1623000;0;0;59880;3500;4414;
201802;13;38000;16690;12502;3272141;0;0;1483883;0;0;164940;3500;4414;
201802;14;39000;17501;12821;3378928;133333;0;1453200;0;9091;13840;3500;4414;
201802;15;39000;20479;13421;3461492;0;0;1926950;0;0;165357;3500;4414;
201802;16;39200;21479;13480;3504730;9167;0;2108200;0;1000;151000;3800;5600;
201802;17;39100;19901;13480;3539228;0;0;1442000;0;0;245266;3800;5600;
201802;18;39100;16999;13480;3561869;0;0;1031200;0;0;21957;3800;5600;
201802;19;39000;16690;13481;3579714;0;0;706000;0;0;67433;3800;5600;
201802;20;38000;17302;13480;3491392;0;0;829552;0;0;12621;3199;4259;
201802;21;36800;17487;14453;3372806;0;0;227450;28667;0;34313;3199;4259;
201802;22;36300;17374;14000;3340698;0;0;323134;0;0;19995;3199;4259;
201802;23;35200;17000;13953;3239847;0;0;391749;0;0;28165;3199;4259;
201802;0;32500;21516;21516;2998762;425716;0;66500;0;41133;0;2759;4471;
201802;1;30400;19214;19214;2805078;;;;;;;2759;4471;
201802;2;29300;17298;17800;2668455;825066;0;0;0;243600;0;2759;4471;
201802;3;28800;15219;16200;2607120;703000;0;0;0;243177;0;2759;4471;
201802;4;28400;16899;17200;2578309;500000;0;0;0;133850;0;2759;4990;
201802;5;28600;16900;17400;2587525;789067;0;0;0;171677;0;2759;4990;
201802;6;29300;18500;18500;2640202;774000;0;0;0;205340;0;2759;4990;
201802;7;30100;18421;18421;2749985;566000;0;0;0;138300;0;2759;4990;
201802;8;33200;12501;14401;3030468;1764468;0;616081;0;235405;135858;3479;5700;
201802;9;36100;21480;22480;3254471;1353166;0;86067;0;310201;0;3479;5700;
201802;10;36900;21533;21533;3345663;8333;0;0;0;;0;3479;5700;
201802;11;37400;21646;21646;3392535;0;0;219417;0;0;;3479;5700;
201802;12;35900;21558;21558;3277229;0;0;576000;0;0;22200;3500;4700;
201802;13;35900;21518;21518;3258386;0;0;497334;0;0;14302;3500;4700;
201802;14;35600;21516;21516;3233779;0;0;329000;0;0;;3500;4700;
201802;15;35400;19299;19299;3195902;;;;;;;3500;4700;
201802;16;35200;19895;19895;3204593;;;;;;;3500;5098;
201802;17;35300;18399;18399;3205510;331100;0;40384;0;87434;4068;3500;5098;
201802;18;36400;20314;20400;3308069;978333;0;171333;0;135290;0;3500;5098;
201802;19;37000;21480;21500;3353146;1107000;0;71716;0;124630;0;3500;5098;
201802;20;36100;18498;18600;3282197;1069784;0;0;0;360100;0;3099;5500;
201802;21;35100;18750;19950;3207287;2450000;0;0;0;1375483;0;3099;5500;
201802;22;34500;18498;19388;3172983;1486000;0;0;0;737990;0;3099;5500;
201802;23;33100;16999;17499;3069505;1288182;0;120366;0;350836;40456;3099;5500;
201802;0;30800;18000;17000;2855244;62417;0;226849;0;3800;61;2759;8300;
201802;1;29200;16768;17268;2645989;758899;0;62300;0;74933;0;2759;8300;
201802;2;27800;12750;13750;2518106;1480583;0;0;0;697474;0;2759;8300;
201802;3;27000;14125;14125;2446243;335983;0;0;0;20750;0;2759;8300;
201802;4;26600;11999;9600;2426651;0;0;216000;0;0;1089;2759;14300;
201802;5;26700;12555;12455;2410045;0;0;91000;0;0;256;2759;14300;
201802;6;26900;13339;10400;2445324;0;0;231667;0;0;60657;2759;14300;
201802;7;26500;11870;7900;2468572;0;0;587000;0;0;115770;2759;14300;
201802;8;26600;12500;8000;2461651;0;0;1180983;0;0;416751;3479;14000;
201802;9;27900;17463;17463;2512586;595800;0;0;0;294500;0;3479;14000;
201802;10;29000;17000;18000;2630134;850784;0;0;0;164775;0;3479;14000;
201802;11;29500;18730;20230;2689785;1759000;0;0;0;328260;0;3479;14000;
201802;12;29500;13895;16390;2715550;1277000;0;0;0;121308;0;3519;12000;
201802;13;29400;19000;20500;2710104;1227000;0;0;0;94840;0;3519;12000;
201802;14;28900;19000;20200;2690099;1857000;0;0;0;676565;0;3519;12000;
201802;15;28700;18290;19490;2688363;1481384;0;0;0;254470;0;3519;12000;
201802;16;28700;17499;18699;2737943;1004182;0;0;0;142907;0;3519;8806;
201802;17;29800;18753;20253;2871105;1166000;0;27000;0;280550;0;3519;8806;
201802;18;32300;18977;20417;2981002;1160868;0;118516;0;209163;0;3519;8806;
201802;19;34200;21506;22917;3081782;1919800;0;126434;0;803916;0;3519;8806;
201802;20;34000;21480;22680;3052886;993417;0;59733;0;145139;0;3000;7806;
201802;21;33200;19069;20269;2976342;775000;0;0;0;93310;0;3000;7806;
201802;22;33000;20479;21917;2949275;1138750;0;45250;0;104274;0;3000;7806;
201802;23;31800;14590;16100;2871472;910600;0;22000;0;164495;0;3000;7806;
201802;0;29800;21479;21479;2762711;566034;0;525383;0;15720;81734;2759;7500;
201802;1;28100;16501;16501;2581276;;;;;;;2759;7500;
201802;2;27000;10713;12200;2445840;382834;0;0;0;46040;0;2759;7500;
201802;3;26400;13000;14000;2417192;607251;0;0;0;135973;0;2759;7500;
201802;4;26300;12883;12883;2397558;;;;;;;2759;9900;
201802;5;26700;14679;14679;2431952;;;;;;;2759;9900;
201802;6;28500;13000;13000;2540962;242416;0;0;0;36370;0;2759;9900;
201802;7;31100;17499;17499;2792781;231800;0;152933;0;22700;6453;2759;9900;
201802;8;35500;17518;18917;3245753;1794651;0;222450;0;420403;21000;3479;5500;
201802;9;38300;19595;22300;3509667;2183331;0;95367;0;358422;1733;3479;5500;
201802;10;38400;19000;22500;3560745;2527017;0;0;0;579728;0;3479;5500;
201802;11;38400;19998;22000;3594799;2252866;0;0;0;608647;0;3479;5500;
201802;12;36700;17518;19420;3459099;1808316;0;0;0;318396;0;3500;4500;
201802;13;36900;18662;20417;3486220;2161734;0;0;0;497277;0;3500;4500;
201802;14;37400;20435;23500;3531174;2336000;0;0;0;439975;0;3500;4500;
201802;15;37400;20479;23500;3561286;2318000;0;0;0;399037;0;3500;4500;
201802;16;37700;20500;22500;3592415;2290499;0;0;0;457569;0;3500;4806;
201802;17;38200;18499;20500;3594236;2425952;0;0;0;434933;0;3500;4806;
201802;18;38600;17499;17600;3602823;560033;0;0;0;173398;0;3500;4806;
201802;19;38600;17499;18917;3608728;1335649;0;0;0;392353;0;3500;4806;
201802;20;37700;20479;20500;3493925;1700464;0;0;0;501491;0;3000;5190;
201802;21;36700;17499;18999;3384065;1594000;0;0;0;373941;0;3000;5190;
201802;22;35800;17000;18500;3335204;1247901;0;0;0;308920;0;3000;5190;
201802;23;34400;16999;17400;3195943;1569034;0;56833;0;312500;0;3000;5190;
201802;0;32600;19500;19500;3018339;315667;0;92500;0;16870;0;2759;7000;
201802;1;30600;17188;17300;2806868;456533;0;0;0;118933;0;2759;7000;
201802;2;29100;14582;15100;2688277;539450;0;0;0;280120;0;2759;7000;
201802;3;28700;14950;16200;2627332;698000;0;0;0;283430;0;2759;7000;
201802;4;29000;15425;16400;2601591;823000;0;0;0;250230;0;2759;6000;
201802;5;29800;17187;17187;2634579;264450;0;127900;0;35433;0;2759;6000;
201802;6;31400;17273;17400;2745960;408834;0;0;0;237390;0;2759;6000;
201802;7;33000;17475;17375;2968151;363350;0;268399;0;170690;17213;2759;6000;
201802;8;36000;18500;18500;3382044;861669;0;505384;0;66996;4085;3479;5000;
201802;9;38300;20479;21333;3618690;849500;0;0;0;265540;0;3479;5000;
201802;10;39000;18899;18899;3664401;108500;0;66667;0;15916;320;3479;5000;
201802;11;39200;20480;21333;3688653;985798;0;119400;0;214326;5210;3479;5000;
201802;12;38300;18898;19000;3530505;446784;0;0;0;35900;0;3500;4306;
201802;13;38300;19018;20018;3570160;799000;0;0;0;251750;0;3500;4306;
201802;14;38500;20435;20935;3596796;651933;0;0;0;216547;0;3500;4306;
201802;15;38400;19900;19900;3579263;;;;;;;3500;4306;
201802;16;38500;20480;20480;3615008;60667;0;0;0;4760;0;3500;4500;
201802;17;38500;18898;18898;3635857;;;;;;;3500;4500;
201802;18;38900;19116;19200;3665036;326233;0;0;0;50500;0;3500;4500;
